image_path,label,split
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2714_POP_FP.jpeg,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2715_POP_FP.jpeg,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2716_POP_FP.jpeg,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2720_POP_FP.jpeg,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2721_POP_FP.jpeg,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2722_POP_FP.jpeg,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2723_POP_FP.jpeg,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2728_POP_FP.jpeg,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2729_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2730_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2731_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2732_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2733_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2734_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2735_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2737_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2738_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2739_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2740_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2741_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2743_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2744_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2745_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2746_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2747_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2748_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2749_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2750_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2751_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2752_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2753_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2754_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2760_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2762_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2763_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2764_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2765_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2766_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2769_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2770_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2771_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2773_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2774_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2776_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2778_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2779_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2783_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2784_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2787_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2788_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2789_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2790_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2792_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2793_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2794_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2796_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2797_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2798_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2800_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2801_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2802_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2804_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2805_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2806_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2807_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2808_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2809_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2810_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2811_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2812_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2813_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2816_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2818_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2820_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2822_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2823_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG2824_POP_FP.JPG,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG4417_POP_FE.png,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG4418_POP_FE.png,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG4420_POP_FE.png,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG4422_POP_FE.png,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG4423_POP_FE.png,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG4424_POP_FE.png,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\popular\IMG4425_POP_FE.png,popular,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0001_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0006_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0008_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0010_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0012_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0013_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0015_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0016_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0017_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0021_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0025_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0027_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0028_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0029_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0032_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0033_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0035_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0038_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0039_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0040_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0043_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0044_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0045_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0047_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0048_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0049_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0050_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0054_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0055_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0058_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0060_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0063_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0064_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0066_TRA_FE.png,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0985_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0986_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0987_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0989_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0991_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0992_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0993_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0994_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0996_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0997_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0998_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG0999_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1000_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1001_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1002_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1004_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1005_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1006_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1007_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1010_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1011_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1014_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1015_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1016_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1018_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1020_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1021_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1023_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1024_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1027_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1028_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1029_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1030_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1033_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1034_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1035_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1037_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1040_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1041_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1042_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1043_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1044_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1045_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1046_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1047_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1048_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1049_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1050_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1051_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1052_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1053_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1054_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1055_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1057_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1058_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1059_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1062_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1063_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1064_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1069_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1070_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1071_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1073_TRA_FP.jpeg,tradicional,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\tradicional\IMG1075_TRA_FP.jpeg,tradicional,train
